scope,district_number,seats,fractional_seats,floor_override,bonus_seats,target_population,actual_population,convex_hull_ratio,num_geom_parts,is_contiguous,members,district_id,scope_jurisdiction_id
Uttar Pradesh,1,9,8.887255,f,0,35511762,35511762,0.671493,1,t,Auraiya; Banda; Chitrakoot; Fatehpur; Hamirpur; Jalaun; Jhansi; Kannauj; Kanpur Dehat; Kanpur Nagar; Kaushambi; Lalitpur; Mahoba; Rae Bareli; Unnao,55479e8e-63f6-4272-acd7-dc7dda59acfc,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,2,9,9.103116,f,0,36374304,36374304,0.748025,1,t,Agra; Aligarh; Bulandshahr; Etah; Etawah; Firozabad; Gautam Buddha Nagar; Kanshiram Nagar; Mahamaya Nagar; Mainpuri; Mathura,58836773-297c-4514-a8d5-9ce82eddd54f,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,3,8,8.159988,f,0,32605744,32605744,0.816363,1,t,Ambedkar Nagar; Amethi; Azamgarh; Faizabad; Jaunpur; Mau; Pratapgarh; Sultanpur,ef7157f0-a4ef-49b7-8143-2aba89c376d8,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,4,9,9.133023,f,0,36493807,36493807,0.839767,1,t,Bahraich; Bara Banki; Bareilly; Farrukhabad; Hardoi; Kheri; Lucknow; Pilibhit; Shahjahanpur; Sitapur,0a07cec3-9a7a-4470-b823-22b0223985c2,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,5,9,8.991364,f,0,35927764,35927764,0.596396,1,t,Allahabad; Ballia; Chandauli; Ghazipur; Mirzapur; Sant Ravidas Nagar (Bhadohi); Sonbhadra; Varanasi,777738bb-cede-42e5-b3a3-f0363dd2096c,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,6,9,8.817067,f,0,35231304,35231304,0.758185,1,t,Baghpat; Bijnor; Budaun; Ghaziabad; Hapur; Jyotiba Phule Nagar; Meerut; Moradabad; Muzaffarnagar; Rampur; Saharanpur; Sambhal; Samli,65b81fb4-caa0-46f7-b25b-fadbb8d52a21,bc2eaef9-36f0-4b80-aed2-621166f11900
Uttar Pradesh,7,8,7.908187,f,0,31599596,31599596,0.816024,1,t,Balrampur; Basti; Deoria; Gonda; Gorakhpur; Kushinagar; Mahrajganj; Sant Kabir Nagar; Shrawasti; Siddharthnagar,e74aeffc-86a0-49e4-88d4-e44e05fde0b7,bc2eaef9-36f0-4b80-aed2-621166f11900
Viet Nam,1,9,9.032784,f,0,36230924,36230924,0.176644,28,t,Bà Rịa–Vũng Tàu; Bình Thuận; Bình Định; Con Co; Gia Lai; Hà Tĩnh; Khánh Hòa; Kon Tum; Lâm Đồng; Nam Định; Nghệ An; Ninh Bình; Ninh Thuận; Phu Quy; Phú Yên; Quảng Bình; Quảng Nam; Quảng Ngãi; Quảng Trị; Thanh Hóa; Thái Bình; Thừa Thiên Huế; Đà Nẵng; Đắk Lắk; Đắk Nông; Đồng Nai,37172d02-0809-4c0f-b181-4da7a69cfcfc,8514c67a-183b-4999-b259-6ee8ad168642
Viet Nam,2,8,7.982648,f,0,32018781,32018781,0.546286,8,t,An Giang; Bình Dương; Bình Phước; Bạc Liêu; Bến Tre; Cà Mau; Côn Đảo; Cần Thơ; Ho Chi Minh; Hậu Giang; Kiên Giang; Long An; Sóc Trăng; Tiền Giang; Trà Vinh; Tây Ninh; Vĩnh Long; Đồng Tháp,2745cb09-fcd2-4044-b1e6-030ae02421b4,8514c67a-183b-4999-b259-6ee8ad168642
Viet Nam,3,8,7.984568,f,0,32026480,32026480,0.727477,19,t,Bach Long Vi; Bắc Giang; Bắc Kạn; Bắc Ninh; Cao Bằng; Hà Giang; Hà Nam; Hà Nội; Hòa Bình; Hưng Yên; Hải Dương; Hải Phòng; Lai Châu; Lào Cai; Lạng Sơn; Phú Thọ; Quảng Ninh; Sơn La; Thái Nguyên; Tuyên Quang; Vĩnh Phúc; Yên Bái; Điện Biên,57fe6392-483a-450d-942e-2aa2e05147ed,8514c67a-183b-4999-b259-6ee8ad168642
West Bengal,1,8,8.105104,f,0,33285661,33285661,0.466522,1,t,Alipurduar; Birbhum; Dakshin Dinajpur; Darjiling; Jalpaiguri; Kalimpong; Koch Bihar; Maldah; Murshidabad; Uttar Dinajpur,c6e275b1-d402-4d80-9818-dd874b1f2efe,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,2,9,9.009587,f,0,37000148,37000148,0.680648,1,t,Haora; Kolkata; Nadia; North Twenty Four Parganas; Purba Medinipur; South Twenty Four Parganas,544187ec-dd1a-4a7a-b486-139e9b898bb7,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Bengal,3,8,7.885308,f,0,32383013,32383013,0.752214,1,t,Bankura; Barddhaman; Hugli; Jhargram; Paschim Barddhaman; Paschim Medinipur; Puruliya,064442b6-62c7-4bb1-a25d-8a0d26e92f01,28ca5f4f-a07d-4c5b-8b47-feff8603fa11
West Java,1,7,6.868132,f,0,26393065,26393065,0.802031,1,t,Bandung Barat; Bekasi; Bogor; Cianjur; Karawang; Kota Bekasi; Kota Bogor; Kota Cimahi; Kota Depok; Kota Sukabumi; Purwakarta; Sukabumi; Waduk Cirata,6c25d3ef-5ba4-44c6-8f47-df0bcff0e81a,206eb491-9d06-4d1b-8fc9-0c7ec49e50aa
West Java,2,6,6.131868,f,0,23563727,23563727,0.814733,2,t,Bandung; Ciamis; Cirebon; Garut; Indramayu; Kota Bandung; Kota Banjar; Kota Cirebon; Kota Tasikmalaya; Kuningan; Majalengka; Pangandaran; Subang; Sumedang; Tasikmalaya,30f4c7a6-57a6-4fc2-9c10-cb4e32fe3f9c,206eb491-9d06-4d1b-8fc9-0c7ec49e50aa
Yemen,1,5,5.051474,f,0,19589023,19589023,0.539075,6,t,Abyan Governorate; Ad Dali' Governorate; Al Bayda' Governorate; Al Mahrah Governorate; Dhamar Governorate; Hadhramaut; Ibb Governorate; Lahij Governorate; Shabwah Governorate; Socotra; Ta'izz Governorate; ‘Adan Governorate,65bb19eb-9006-45da-86f1-8e766ddc8506,f36d6c33-cbf1-4a70-9b6c-f8141cc0452e
Yemen,2,5,4.948526,f,0,19189802,19189802,0.694884,31,t,'Amran Governorate; Al Hudaydah Governorate; Al Jawf Governorate; Al Mahwit Governorate; Hajjah Governorate; Ma'rib Governorate; Raymah Governorate; Sa'dah Governorate; Sanʿaʾ; Sanʿaʾ Governorate,c182529d-3438-4b40-aa88-cd56f0c18004,f36d6c33-cbf1-4a70-9b6c-f8141cc0452e
Yunnan Province,1,6,6.019982,f,0,24356801,24356801,0.768632,1,t,Anningxian; Baoshanshi; Binchuanxian; Changningxian; Changyuanwazuzizhixian; Chenggongxian; Chengjiangxian; Chuxiongshi; Dalishi; Dayaoxian; Deqinxian; Ershanyizuzizhixian; Eryuanxian; Fengqingxian; Fugongxian; Gengmadaizhuwazuzizhixian; Gongshandulongzunuzuzizhixian; Heqingxian; Honghexian; Huaningxian; Huapingxian; Jianchuanxian; Jiangchenghanizhuyizuzizhixian; Jiangchuanxian; Jianshuixian; Jingdongyizuzizhixian; Jinggudaizhuyizuzizhixian; Jinghongshi; Jinningxian; Jinpingmiaozhuyaozhudaizuzizhixian; Lanchanglaguzuzizhixian; Lanpingbazupumizuzizhixian; Lianghexian; Lijiangnaxizuzizhixian; Linchangxian; Longchuanxian; Longlingxian; Luchunxian; Lufengxian; Lushuixian; Luxixian; Menghaixian; Menglaxian; Mengliandaizhulaguzhuvazuzizhixian; Miduxian; Mojianghanizuzizhixian; Moudingxian; Nanhuaxian; Nanjianyizuzizhixian; Naxishulishuzuzizhixian; Ninglangyizuzizhixian; Puerhanizhuyizuzizhixian; Ruilishi; Shangjianglahuzhuvazhublangzuzizhixian; Shidianxian; Shipingxian; Shuangboxian; Simaoxian; Tengchongxian; Tonghaixian; Wandingshi; Weishanyizuhuizuzizhixian; Wudingxian; Xangyunxian; Ximengwazuzizhixian; Xinpingyizhudaizuzizhixian; Yangbiyizuzizhixian; Yaoanxian; Yimenxian; Yingjiangxian; Yongdexian; Yongpingxian; Yongrenxian; Yongshengxian; Yuanjianghanizhudaizuzizhixian; Yuanmouxian; Yuanyangxian; Yunlongxian; Yunxian; Yuxishi; Zhenkangxian; Zhenyuanyizhuhanizhulahuzuzizhixain; Zhongdianxian,af669be4-d7d9-4b21-80ae-85bc844e050f,32f3f6ed-fbff-42c3-a26d-3883969c51f8
Yunnan Province,2,6,5.980018,f,0,24195107,24195107,0.619033,1,t,Daguanxian; Dongchuanshi; Fuminxian; Funingxian; Fuyuanxian; Gejiushi; Guangnanxian; Hekouyaozuzizhixian; Huizhexian; Jianshanxian; Kaiyuanshi; Kunmingshi; Ludingshi; Luliangxian; Lunanyizuzizhixian; Luopingxian; Luquanyizumiaozuzizhixian; Luxixian; Maguanxian; Malipoxian; Malongxian; Mengzixian; Milexian; Pingbianmiaozuzizhixian; Pingshanxian; Qiaojiaxian; Qiubeixian; Qujingshi; Shizongxian; Shuifuxian; Songmingxian; Suijiangxian; Weixinxian; Wenshanxian; Xichouxian; Xilinxian; Xuanweishi; Xundianhuizuyizuzizhixian; Yanjinxian; Yiliangxian; Yiliangxian; Yongshanxian; Zhaotongshi; Zhenxiongxian,07ee693c-6c65-4d18-b0b5-a5beee27df9d,32f3f6ed-fbff-42c3-a26d-3883969c51f8
Zhejiang Province,1,8,8.011249,f,0,32261661,32261661,0.762694,1,t,Anjixian; Changshanxian; Changxingxian; Cunanxian; Deqingxian; Dongyangshi; Fuyangshi; Hainingshi; Haiyanxian; Hangzhoushi; Huzhoushi; Jiandeshi; Jiashanxian; Jiaxingshi; Jinhuashi; Kaihuaxian; Lanxishi; Linanxian; Longyouxian; Pinghushi; Pujiangxian; Qingpuxian; Quxian; Quxian; Shaoxingshi; Shaoxingxian; Tongluxian; Tongxiangshi; Xiaoshanshi; Yiwushi; Yuhangxian; Zhujishi,7b780fb4-649d-42ad-964b-959c31655ccd,7ccdfaab-cd1b-4cce-89fe-63d5e0df0c67
Zhejiang Province,2,8,7.988751,f,0,32171058,32171058,0.704010,3,t,Changnanxian; Cixishi; Daishanxian; Fenghuashi; Jingningshezuzizhixian; Jinyunxian; Leqingxian; Linhaishi; Lishuishi; Longquanshi; Ningboshi; Ninghaixian; Ouhaixian; Pananxian; Pingyangxian; Qingtianxian; Qingyuanxian; Ruianshi; Sanmenxian; Shangyushi; Shengxian; Songyangxian; Taishunxian; Taizhoushi; Tiantaixian; Wenchengxian; Wenlingshi; Wenzhoushi; Wuyixian; Xiangshanxian; Xianjuxian; Xinchangxian; Yingxian; Yongjiaxian; Yongkangshi; Yuhuanxian; Yunhexian; Yuyaoshi; Zhoushanshi; Ｚuichangxian,6ddade74-58a9-450d-bc00-ff86b5aac732,7ccdfaab-cd1b-4cce-89fe-63d5e0df0c67
